"Data Source","World Development Indicators",

"Last Updated Date","2024-06-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Colombia","COL","Population in the largest city (% of urban population)","EN.URB.LCTY.UR.ZS","17.4783515713357","17.6235129062283","17.7866839002331","17.9722466945172","18.1827608153108","18.4368119246453","18.71752197244","19.0255121111907","19.3625345529181","19.7303543744682","20.1308040893973","20.5688405623088","21.0411629236331","21.5321681570789","21.6273611896898","21.5424149916812","21.4692305799242","21.3905181970175","21.3025247610101","21.2161412452884","21.1287181398094","21.0453959367192","20.9707895002754","20.8975349947247","20.833173192939","20.788775782973","20.7963091348537","20.8232720372156","20.8554418450053","20.8893163963512","20.927491153673","20.9817223787139","21.0500517738301","21.1223670860541","21.1863369318783","21.2565494830616","21.344145133131","21.4420937109298","21.5536665478345","21.6808337217796","21.8237033794897","21.9777298872637","22.144609288206","22.3266385895005","22.5251425490611","22.7399972340996","22.9752956872299","23.2291492817494","23.5058092644689","23.7946696219478","24.0915895997845","24.4027804457736","24.7344164310839","25.0834838551194","25.4518402995126","25.8290660691166","26.1818794197975","26.4224026618001","26.5655668300903","26.4823545325798","26.4728302371249","26.5198005264258","26.6532169987494","26.8286968926978",
"Comoros","COM","Population in the largest city (% of urban population)","EN.URB.LCTY.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cabo Verde","CPV","Population in the largest city (% of urban population)","EN.URB.LCTY.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Costa Rica","CRI","Population in the largest city (% of urban population)","EN.URB.LCTY.UR.ZS","49.8289104479554","50.1074528459356","50.4181070587077","50.5886753743574","50.2665880033566","50.0046196623288","49.8123285214145","49.6903936468903","49.6567983900642","49.6843917368018","49.7576025903838","49.8738057446659","50.026737319555","50.1892992006277","50.2762116698542","50.3602147890187","50.4321647404024","50.4829085220157","50.516578592785","50.5349832758602","50.5525976896611","50.5660674865973","50.5719947230779","50.5743066739781","50.53911890759","49.8138533741011","49.1322005086121","48.5042476891457","47.9334916536078","47.4038523246867","46.900782094463","46.4204819656944","45.9711109188089","45.5554967860831","45.1826488286811","44.8542771929213","44.5726658195279","44.3306026808059","44.1409514878908","44.0086735964354","43.9201240279463","42.7951061668717","41.7917365682016","40.8864666420657","40.058021548461","39.2942738828132","38.5880160203158","37.9327102396183","37.3207959453027","36.7571753683595","36.2479978551302","35.7864187336225","35.3786601136724","35.0243331828226","34.7251998681092","34.4734372495901","34.2608193478151","34.0856941416133","33.9494133749804","33.8585137136527","33.8239427276526","33.849543762595","33.9098675530343","33.949199354821",
"Caribbean small states","CSS","Population in the largest city (% of urban population)","EN.URB.LCTY.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cuba","CUB","Population in the largest city (% of urban population)","EN.URB.LCTY.UR.ZS","33.8226406621129","33.7441137540117","33.6599615890023","33.5635968638094","33.4672314119073","33.3865875429435","33.3323807601167","33.300712951283","33.2871787321472","33.2833732765357","33.2902930103127","32.6471840910429","31.9301043779","31.2966157213866","30.733337643721","30.2377543320339","29.8070354972408","29.4383154412387","29.1258105930927","28.863307031257","28.640838608566","28.4141979041824","28.2794375112131","28.1420279372218","27.9954004965963","27.8481476856367","27.6985333330233","27.5419985709318","27.373024334309","27.2022516191723","27.0438464689915","26.8894134268313","26.7478450176215","26.6396609989429","26.5594843352713","26.496560447618","26.4423431047468","26.3761389635444","26.2935931771623","26.2112021970008","26.1312231664099","26.0579905317943","25.9918610531583","25.8120980747799","25.6316143276585","25.4650485931281","25.313736363594","25.1751446139122","25.0428726690144","24.9122211125529","24.7807356071914","24.6476807263538","24.5103235074428","24.3849267460479","24.3338363236631","24.3545328658217","24.3880001054392","24.4339032804274","24.48129865466","24.5057523373311","24.5363967351949","24.6298651479407","24.7246480551368","24.762184826405",
"Curacao","CUW","Population in the largest city (% of urban population)","EN.URB.LCTY.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Population in the largest city (% of urban population)","EN.URB.LCTY.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","Population in the largest city (% of urban population)","EN.URB.LCTY.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Czechia","CZE","Population in the largest city (% of urban population)","EN.URB.LCTY.UR.ZS","17.5037510036635","17.5031043603455","17.4189412775408","17.3230964738295","17.2100829441844","17.1099400850849","17.0297138101719","16.9686223995227","16.924019815118","16.8867644799557","16.9517207596087","16.9141697261354","16.6953946072768","16.4674656161795","16.2340899896092","16.0078689718081","15.7991689610094","15.6130277981463","15.4465828580582","15.2982221441455","15.2162593493156","15.2310311950281","15.2552255676437","15.2871832266923","15.3232496541955","15.3584802342422","15.3965259221041","15.4347104913789","15.4687633294399","15.5060282687325","15.5938374449197","15.6518800818976","15.603315131487","15.5550514949597","15.5174248022747","15.4950249533928","15.4813512431897","15.4667692358677","15.4501597726225","15.4347641562097","15.4470712154017","15.5193070862052","15.6532968246304","15.7627442878553","15.8637307905189","15.9479162106743","16.0114645103038","16.0252916138194","15.9996830093538","16.0156188788798","16.0761806061205","16.150868794654","16.2187065343711","16.2859415695226","16.3416093976104","16.3827564277278","16.4248969274408","16.452115777536","16.4654012296731","16.4639962741893","16.4804584560203","16.8300680000934","16.6055839793409","16.3243119486174",
"Germany","DEU","Population in the largest city (% of urban population)","EN.URB.LCTY.UR.ZS","6.27154028532122","6.18204360230263","6.11288653974728","6.0417859303976","5.97863346565558","5.91341401450287","5.84998638129637","5.80912358132942","5.76925756411277","5.70977522673561","5.67528128327222","5.63324247251468","5.57508697410179","5.52664068697244","5.49372147763645","5.48353662506879","5.4764003824284","5.45829104232021","5.43270682231258","5.40008158854494","5.35886511540803","5.33215006681822","5.3232747262856","5.32500037906565","5.35765477745365","5.41818133406679","5.48467228315322","5.77292893381067","5.70421943879538","5.88328223147652","5.89130734894217","5.86749449014242","5.84293785205661","5.81843910553691","5.78678796431131","5.74943221500913","5.70261411592894","5.6443293344181","5.57866296671977","5.52777691787573","5.49152174732452","5.4738408611008","5.45412248336056","5.43543924161356","5.41844260763358","5.41251444076994","5.41997324550065","5.43240769520547","5.44814796571915","5.46762722652178","5.48200082261908","5.59078802761574","5.59989841553499","5.60419237869154","5.60044960204377","5.57164605332296","5.54525584413967","5.54203552537168","5.54186916592983","5.5320736721819","5.5302056002003","5.52874560478108","5.48776616588024","5.43997968876657",
"Djibouti","DJI","Population in the largest city (% of urban population)","EN.URB.LCTY.UR.ZS","92.3998242733936","91.889479184811","89.8897959183673","87.5033311760003","84.8135053915503","82.0419131261162","79.4472231935175","77.0684075911089","74.8862051727313","72.3290273093641","69.5121814492169","68.6235485800318","67.5837535597037","66.4727354703337","65.0459266754146","63.0657069819916","60.6504730771445","58.1169535864015","55.9006592686622","54.4057923928431","53.8471743167949","54.1784350226273","55.2017518804151","57.5977019465564","61.0700176515088","64.1609294176817","66.7635978079132","69.0103478837609","71.3081373011778","72.7173009889754","72.343026849725","71.5057944112778","73.4099820282197","76.1866118793219","76.0278150542882","76.6356715979842","76.1913566450617","74.867781911703","73.2340593761178","72.0131004287446","71.0660282834971","70.121307342071","69.2401705415588","68.9709271764183","69.1828747911434","69.363743126516","69.2661967825492","69.0207525916301","68.8522103129773","68.6688445146356","68.5141019590999","68.4126469643075","68.3366706243225","68.2770816370316","68.2408726002121","68.2269683806238","68.237545284717","68.261031050364","68.2954356119802","67.9735469083487","67.7036843799868","67.4999479608758","67.3255391732241","67.1556656823956",
"Dominica","DMA","Population in the largest city (% of urban population)","EN.URB.LCTY.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Denmark","DNK","Population in the largest city (% of urban population)","EN.URB.LCTY.UR.ZS","38.0613304442756","37.8782002512326","37.7592963905518","37.6462738078868","37.5388017143706","37.4467235603225","37.0061436552399","36.4734308464335","36.0188645043601","35.5963946185055","35.1146794068157","33.882521507959","32.3211899453194","30.8305118990639","29.4519248268081","28.1889409148235","27.3225259214638","26.8507561314088","26.388242399801","25.9520903222301","25.5559373974156","25.2781735259264","25.0879253250981","24.8982596006426","24.7057891900039","24.4928594264126","24.2849621280176","24.1065505938185","23.9483129075901","23.8206918962994","23.7357817213228","23.6621111787759","23.5971747384629","23.557010395235","23.5627394153055","23.572921622893","23.595032464753","23.6389476958762","23.6563751380002","23.6790172314871","23.7043996132934","23.7137420874494","23.7941418478497","23.9607605869004","24.1051337309604","24.2219274483828","24.3405686611347","24.4501244366718","24.5306305600947","24.6313244322013","24.7628143982558","24.9165669213184","25.0939948380826","25.2704235087789","25.4336087392542","25.5475045356089","25.6434328663546","25.7744496976087","25.9438235351889","26.0711265978701","26.2043632259069","26.2889511397197","26.2661518993117","26.2411037564926",
"Dominican Republic","DOM","Population in the largest city (% of urban population)","EN.URB.LCTY.UR.ZS","36.8912108594304","36.9120523261406","36.9040303600743","36.9300593157716","36.9926075058395","37.1045255338809","37.2505584861739","37.4165548380157","37.6337731158395","37.8979915777163","38.0942765276166","38.2054382570659","38.3575786109571","38.5417229043358","38.7646270359025","39.0310175450617","39.3373809906375","39.6788115280165","40.0642924143927","40.4959725830273","40.9803702386396","41.5114560104698","41.5468328201104","41.1504332986158","40.7615068328781","40.3896979554481","40.0360489128964","39.692660702875","39.3531498563905","39.0088368318379","38.6691961319399","38.3479542841016","38.0502437829022","37.7701538486905","37.6351749189629","37.571533835449","37.5478059043976","37.5676950651816","37.6358665902525","37.7366177180159","37.8581375925615","38.0021147593424","38.1762013857254","37.931219382682","37.5436336175086","37.2047926373564","36.9153768400565","36.6692109350376","36.4494153194866","36.2485169089525","36.0722244498651","35.97731864694","35.947153516179","35.9428306438319","35.9666566451113","36.0170075124953","36.0969749236431","36.2040567721598","36.3443505746475","36.4427869915478","36.5430009043825","36.6297696507254","36.7240982663883","36.8213259393023",
"Algeria","DZA","Population in the largest city (% of urban population)","EN.URB.LCTY.UR.ZS","25.0729273907542","24.7777594902832","24.3631760586764","23.9602241680889","23.5565406411417","23.2025139700764","22.9690714915575","23.1066531408791","23.2393217197659","23.371957254385","23.5095660318429","23.6447037336611","23.768389998011","23.8755769220364","23.9655965906804","23.7576965918652","23.2915318186457","22.6964662022319","21.7318181645477","20.7901697625914","19.8718303817636","18.9798523081949","18.1179415191615","17.2909788272831","16.5018377936151","15.7519107610718","15.0504878396732","14.4884054811089","14.1376375813561","13.8144893814676","13.5208484421404","13.2512191095526","12.9980852595643","12.763441933215","12.5530328100251","12.3724465000522","12.2162326862803","12.0750076333799","11.9574805048398","11.7803029732948","11.6084327173032","11.4452384982069","11.2902519262188","11.1396723358266","10.9882481300651","10.8461891149351","10.70045309193","10.5397390307555","10.3755348648675","10.2090194839275","10.0424715725796","9.87843166050359","9.71613300149696","9.55764891951062","9.40357805842931","9.25318789211728","9.10854999678937","8.97233319199139","8.84544782291752","8.73226623604987","8.6386236787147","8.5626781746165","8.50024031245355","8.45341222536082",
"East Asia & Pacific (excluding high income)","EAP","Population in the largest city (% of urban population)","EN.URB.LCTY.UR.ZS","12.2719377305215","12.1874458113853","11.9313752783836","11.5398995687872","11.1788496231339","11.2209719731778","11.1939044687462","11.175049695728","11.1633980484355","11.1533533105438","11.1631271868265","11.2459955205874","11.3736406710649","11.489820494858","11.6042934764832","11.0048313453271","11.0373387461802","11.0875788351798","11.0624699727671","10.9615928764889","10.8817165786381","10.7178539532636","10.5001999932731","10.3569583884995","10.2277655518052","10.1020678800296","9.98046908650037","9.85778196022695","9.73425224631863","9.62610286333825","9.54083037450833","9.42268233439286","9.29758566162955","9.1847753782432","9.08440460798214","8.99152349186513","8.87939632465602","8.77224135157208","8.67538568673593","8.58596014694754","8.51247968408345","8.41776896512825","8.30730428807811","8.20677372352807","8.11543672789434","8.03070801152508","7.95797861095794","7.89605302102973","7.85094341293103","7.81456221957355","7.7826880133366","7.74219207084504","7.69830123774696","7.66021618616565","7.62925416251363","7.60567628287657","7.58694332291517","7.57156704482393","7.57079280607411","7.56565774241278","7.5722631403809","7.59267946026208","7.62216221641521","7.65711213999818",
"Early-demographic dividend","EAR","Population in the largest city (% of urban population)","EN.URB.LCTY.UR.ZS","21.4526922423138","21.5371347645368","21.566960981413","21.5922369844275","21.6226789457527","21.6671146639542","21.7227232704187","21.7603337519116","21.8133271986763","21.8754924798184","21.9457960636122","22.0039649169133","22.0172783793025","22.0094806471216","21.9952594567251","21.563115904406","21.4459519750278","21.3093349169545","21.1554457833933","21.0048356945337","20.8902312420997","20.6830301637813","20.4650217720225","20.2638217185501","20.0758826021914","19.8948611337643","19.7252329514009","19.5782205450561","19.4534260933247","19.3384822292423","19.2297792430747","19.115096112784","19.0098545207942","18.9198740478674","18.84103227668","18.7644815534989","18.6676902833053","18.5564533245828","18.4418660351135","18.3264717094198","18.217232260963","18.1199124414112","18.0340354181488","17.963985549361","17.8963459871878","17.8415887347228","17.7913121560109","17.7482133107747","17.720332619338","17.6952437717428","17.6195688980305","17.528809730417","17.504149723304","17.4755304680389","17.4480246446013","17.4225040581042","17.3963323364555","17.3841167887847","17.377792394669","17.3452209948145","17.3303751771594","17.3335456426652","17.3352443386079","17.3239021496749",
"East Asia & Pacific","EAS","Population in the largest city (% of urban population)","EN.URB.LCTY.UR.ZS","19.3158031886993","19.4084005922787","19.3192122805771","19.0855503830519","18.8749105996938","19.076693849563","19.1617451345473","19.2558912257589","19.3459808431679","19.426205505588","19.5232033729121","19.5719817321613","19.6576028794051","19.7219281975502","19.7761323879395","19.4355151593981","19.4428795078912","19.4541857528757","19.3578909727166","19.1454602001312","18.9524135175948","18.6613379108178","18.3148069393485","18.0537580133929","17.8143741820157","17.5832394070226","17.3673562832384","17.1726751953292","16.9796504897936","16.7950326703329","16.6205090083571","16.3559096486367","16.0712962436878","15.8117301291752","15.5703887341571","15.3370855675141","15.0893683450926","14.8480984617631","14.6218534782447","14.4120858948965","14.2172147011125","13.9770997080291","13.7271645400745","13.4793279647716","13.2639194328805","13.0651035767178","12.8905389118643","12.7378311377211","12.6084344782289","12.4823433087475","12.3660301864739","12.2477579645227","12.1274534914353","12.0160167907466","11.9138145550746","11.821845185296","11.7357838863995","11.6510347156989","11.5875542700579","11.5193923797259","11.4612889640848","11.4102238116564","11.3962330313034","11.4045339225962",
"Europe & Central Asia (excluding high income)","ECA","Population in the largest city (% of urban population)","EN.URB.LCTY.UR.ZS","18.1866224807895","18.211407090042","18.2852055819706","18.3786737789239","18.4907369833057","18.6162484651266","18.7383037838272","18.8639684527505","19.0118180272933","19.1875145372657","19.3569442291607","19.4587163931704","19.5435190403612","19.6429505147139","19.7580706803845","19.9053731932291","20.0432356376528","20.1747005400593","20.3156340854378","20.4064920785121","20.433116685981","20.3654766210548","20.2550692007668","20.1370501259944","20.0238347240464","19.9352817086427","19.8674661860464","19.8118947480182","19.7680297808702","19.7327036596405","19.653827151584","19.6044913032479","19.588209914326","19.6135735209168","19.6952665276711","19.8168407020322","19.9117066816296","20.020535912088","20.1093567773717","20.181593645342","20.2481200951688","20.3797821173678","20.5447798449296","20.7101137921336","20.8704535113067","21.0324314269656","21.2029496396801","21.4105017163782","21.5744626801266","21.7537228800922","21.9299899742699","22.1164733898279","22.2558636737455","22.2985661934106","22.3420616802269","22.3592488493511","22.3657459963459","22.3864145143973","22.405212958639","22.3871241663777","22.4159707288903","22.4445423040714","23.0132657172265","23.1397676520833",
"Europe & Central Asia","ECS","Population in the largest city (% of urban population)","EN.URB.LCTY.UR.ZS","15.7491701020894","15.6867895681063","15.6207481171421","15.543809315285","15.4760012461986","15.4172224269409","15.3770970675685","15.344231213617","15.3308127480312","15.3376107502129","15.3597950601831","15.33818537893","15.2919842360638","15.2592738084868","15.2401490125612","15.2325872246241","15.2260363718027","15.2195361012286","15.2113970407163","15.1969304993844","15.1709158389043","15.1394804153406","15.1158518561904","15.1095919954991","15.1072577040178","15.1106277723699","15.1155854032443","15.140553977571","15.1312582228772","15.153770441507","15.1577741487258","15.1518647863792","15.1523688422695","15.1538557952856","15.1762270437563","15.2163369134162","15.266583237704","15.3265922552461","15.3811130867656","15.4346652915034","15.4988955393944","15.5761850136365","15.6583479738752","15.7295993984595","15.7946112523257","15.8619317725024","15.9339070953979","16.0203659967042","16.1002749673165","16.1922386846224","16.294009710019","16.4181246705553","16.4998111865265","16.5521725539919","16.6031955673603","16.6502943909934","16.6956840656345","16.7508649043098","16.8082386263011","16.8450082794776","16.8957437525938","16.967956802788","17.0961471637347","17.1080115387762",
"Ecuador","ECU","Population in the largest city (% of urban population)","EN.URB.LCTY.UR.ZS","29.1603282754036","29.4857155418666","29.8102220773214","29.9138924143317","29.8667685019268","29.816706338959","29.7724908009705","29.7349236227761","29.7023685731829","29.6760221253183","29.6590842061887","29.6542496918135","29.6590491001157","29.66994939093","29.6834993284805","29.5775663206459","29.4889956754602","29.4157545210369","29.3609834667133","29.3237884212371","29.3053791032682","29.3029515282155","29.3201751503892","29.1391770102258","28.8231623309991","28.5217407816491","28.2349712799639","27.9656546997386","27.7191410272285","27.4968589793522","27.3000782550768","27.1691500010331","27.101242864569","27.0696227991313","27.0607366339925","27.0665256017543","27.0863650181005","27.118606066566","27.1651191983764","27.2212653702074","27.2848514189699","27.3479413691359","27.3079722776318","27.1970071681907","27.0898558314226","26.9867110901274","26.886169747004","26.7866310547104","26.6924947724659","26.6039412635296","26.522418766643","26.4972542733347","26.5193805221538","26.5588777263226","26.6126719594199","26.6672821784599","26.7196190689923","26.7547359858165","26.6934645306463","26.5477877354176","26.530613691529","26.56476297015","26.6049174215189","26.6627512795289",
"Egypt, Arab Rep.","EGY","Population in the largest city (% of urban population)","EN.URB.LCTY.UR.ZS","35.9519019634258","36.3698418330373","36.9456615150533","37.5273835294233","38.1237721512363","38.7385821386949","39.3138855775513","39.1214324039969","38.9549654513973","38.8170309348534","38.7099969472896","38.6380634564375","38.5871675098933","38.5369521831911","38.4886750957745","38.4236395097013","38.3538419968723","38.3469539752061","38.3598966400781","38.3441116494949","38.3003351914777","38.2491222122844","38.1928601340686","38.1008797033346","37.9924486195225","37.8819653569845","37.7796432099873","38.0690497803209","38.601311737569","39.1582670786506","39.7661669020429","40.4459099155157","41.1757265153511","41.9266419133982","42.7154923559096","43.5417993755192","44.4038552050732","44.6941905055969","44.6499483307523","44.6197706709936","44.6084515973027","44.6024568455575","44.5823717679203","44.5637925936319","44.5716336482741","44.5984264983967","44.6430104701987","44.7279540925222","44.8360690952249","44.9444130016947","45.0218803106936","45.0173366514041","45.0251903246858","45.0077046226587","44.9787056642318","45.0121136414237","45.0981774923808","45.2005821046863","45.316799520088","45.3901519000592","45.4590149016","45.5303435442744","45.6079309330066","45.6624352466097",
"Euro area","EMU","Population in the largest city (% of urban population)","EN.URB.LCTY.UR.ZS","15.7138705332543","15.7116059773567","15.7024263432387","15.6520155022446","15.6057295513456","15.5599073243414","15.5232035692975","15.5041689465189","15.5102139385034","15.5405550535998","15.5945685863345","15.6306363871201","15.6142114984042","15.6123268702337","15.6272646758925","15.6499572196593","15.6708866925422","15.6936268612681","15.7159215961391","15.7369217415257","15.7532174371793","15.7499369918696","15.728566864435","15.7501016128878","15.7940583003736","15.8461500824228","15.8943587370627","15.9900088750659","15.988383790163","16.0426439139914","16.0274816121414","15.9791372019536","15.940329859895","15.8951330105986","15.863711638178","15.8365832194836","15.8131643515941","15.7874637561626","15.7656061963604","15.7463561028771","15.7303475916698","15.7113258706558","15.6757281161729","15.6353825670872","15.5952394669237","15.5644280994056","15.5440154273098","15.5189044218621","15.5022292895506","15.5120060643504","15.5368252603552","15.6284544480351","15.6603119910499","15.6763288244084","15.6935467990743","15.715631054008","15.7391561221207","15.7753680201295","15.8070170897321","15.8311352127712","15.8510249724157","15.886110503127","15.8535095081729","15.7879232629614",
"Eritrea","ERI","Population in the largest city (% of urban population)","EN.URB.LCTY.UR.ZS","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","98.6787984544435","96.6307340675791","94.6769098534731","92.8367226643089","91.0960688042382","89.4903079747945","88.1043178742773","90.4236225321228","93.4610481713557","88.2724336267246","83.4419573935627","77.0075585214041","71.5393906756344","68.9446023576471","69.5008082152705","70.0274883376564","70.519573401237","70.1104565319667","69.3385413420318","66.9037072930588","64.5973359696883","63.3991188226744","62.7234998629616","62.1496212219229","60.9307559456537","60.5456030257941","60.4832132570698","60.5279854973941","60.8783855747172","61.2726052615172","62.000600348202","62.9465324747685","63.7517602400049","64.4614229727995","64.8750168367724","65.2016688675331","65.4982672955868","65.6795316805133","65.9020237289366","66.1307972629478",
"Spain","ESP","Population in the largest city (% of urban population)","EN.URB.LCTY.UR.ZS","14.3255194607685","14.4842559362417","14.6001482439373","14.729409176074","14.8488812422769","14.9610864150572","15.0897382648249","15.1941912657371","15.3299344937104","15.5534972280324","15.7670919157885","15.8329693435118","15.7777503567913","15.7257809616319","15.6792415346064","15.6379137790833","15.6041105996005","15.5772884835806","15.5642619509536","15.5670942493198","15.585476933865","15.5688970100885","15.4677761839689","15.3852965981671","15.3146902220465","15.2529167096769","15.2012587968007","15.1563091526768","15.1192379423137","15.0908238967868","15.0711327884438","15.0924122180088","15.2061432778041","15.3157723981539","15.4330422633974","15.556630048543","15.6854174146749","15.8144957508609","15.9457943442832","16.0795686954826","16.2080064738794","16.2965911776372","16.2562812976859","16.1459771175978","16.0504265940037","15.9613495563014","15.8734899579497","15.7611110591255","15.6904660469095","15.7312924325836","15.8403102705972","15.9671965010384","16.1427774476197","16.3835579900596","16.6228765901626","16.8279123524199","17.0076206707241","17.1631794424202","17.2849066510477","17.2723698767855","17.2888516112865","17.351767915289","17.2826249864142","17.1139993606497",
"Estonia","EST","Population in the largest city (% of urban population)","EN.URB.LCTY.UR.ZS","42.5065348318733","42.4466132507501","42.3002459601992","42.1486890142715","41.9837878280781","41.8616451982523","41.8671448032794","42.0051833226353","42.0953132643151","42.142137976555","42.1523577285473","42.0788735580938","42.0567193046006","42.1079746470142","42.2054519151513","42.3420299456052","42.5153859805515","42.6836339591053","42.8800007925971","43.0747505749931","43.1755591463841","43.2324972410107","43.2846017995524","43.3520483682682","43.435874367479","43.5135579809811","43.5597127567123","43.5913285794318","43.6928720045918","43.3756800945815","42.622779220175","42.122747691911","42.1822473093337","42.5625023675139","42.7592100744799","42.8057119433162","42.7199550220809","42.6699652666011","42.5439268038336","41.8895199401748","41.3001864691696","41.5759515335132","41.8521175809145","42.1284497581547","42.3940000788678","42.6506515751097","42.9170373352554","43.1276440935688","43.2578995397816","43.3561133773996","43.4706696593522","43.61866738196","44.0925203177883","44.8762928163627","45.6330152758943","46.2509542207392","46.8955655687279","47.4986937555439","47.9944606612503","48.1667387005095","48.375895655764","48.5752262774039","48.1168669334998","47.6279599385994",
"Ethiopia","ETH","Population in the largest city (% of urban population)","EN.URB.LCTY.UR.ZS","37.123422256163","36.0354882228961","34.9594520697937","33.9059259281493","32.8672677824102","31.8459913137847","30.884390736462","29.9494023966687","29.9701571080651","29.9863840776949","29.9963967106411","30.019505800719","30.0640237299237","30.1193322206302","30.2070142390312","30.3407313986732","30.4541291884636","30.7474745035052","31.1177193382114","31.5581987377847","32.3059148287314","32.4332388953839","32.1287591789425","32.1822761882114","32.260077683194","31.9976670758603","31.6941873765637","31.2531254653906","30.6717291059671","30.1274912533688","29.6367910196316","28.9689171916235","28.3616651531443","27.9600086040679","27.5756046086177","26.9814544118926","26.3338415000929","25.7220994082712","25.1410839164501","24.5834433212188","24.054468110258","23.5481714263084","23.0480018844378","22.566687873907","22.1040832756658","21.6574646867357","21.2225100393999","20.8140373021918","20.611662312407","20.4203929703472","20.2293768144909","20.0375401239629","19.8542742126561","19.7071093720931","19.5723658779884","19.4431300808108","19.3135736288083","19.1852752336245","19.0678303816817","18.9578267710606","18.8545937142373","18.767272613021","18.6979885815454","18.6369114048318",
"European Union","EUU","Population in the largest city (% of urban population)","EN.URB.LCTY.UR.ZS","16.1428327331477","16.126238216924","16.1118026698578","16.0635951145528","16.0177091414503","15.977981812553","15.9375893642212","15.9048230271288","15.8961303638937","15.9106200392212","15.9499522373666","15.9329933932814","15.8867932081948","15.853819745355","15.8339504476844","15.8206000414836","15.8152062156094","15.809381603407","15.7963392810826","15.7830149491679","15.763148969842","15.7346143705299","15.6966464696572","15.6934490361969","15.7081959508515","15.7302931773025","15.7471253513501","15.7974306548082","15.77501360058","15.8077252087216","15.7928473851235","15.7533620008465","15.722411577328","15.679956159274","15.6464052370489","15.6194398959086","15.5975979086544","15.5737417373257","15.5525990639937","15.5337796220532","15.5304102194124","15.5250722434115","15.519728704477","15.5037928402044","15.4853800499625","15.4730909780442","15.4686223729781","15.4652088701031","15.4679122157004","15.4869646159641","15.5226456630913","15.6078297152701","15.650735920148","15.6810819507211","15.7109178322166","15.7438681369503","15.7769989817924","15.8185341965896","15.8563304781936","15.8843434577861","15.9113752613666","15.9611224477797","15.9745807616876","15.9193431664529",
"Fragile and conflict affected situations","FCS","Population in the largest city (% of urban population)","EN.URB.LCTY.UR.ZS","19.4852941990867","19.7864571299623","20.0819804738481","20.3869433563545","20.6602526581279","20.9156425769738","21.1203313337392","21.3099431168385","21.5120710643463","21.7298182544335","21.9795793070351","22.2440847569661","22.5294676662674","22.8289727263881","23.1087727855954","23.3907358287366","23.489518388895","23.5893706443382","23.741364437676","23.8565368267235","23.9086393951883","23.9618511131777","24.0112071868774","24.0189675318615","24.0133040886775","23.9896356543053","23.9777166398817","23.9713206600012","24.0070702532344","24.0121362402604","24.0454298579614","24.193993983251","24.2814333159705","24.2684216595307","24.2233392511293","24.2234079902875","24.2808175271856","24.3511052569876","24.4258241671633","24.4780005716025","24.5554876778331","24.5874272171279","24.6295913280647","24.6132449434712","24.4955995652777","24.3656588728295","24.2543150239104","24.0218293888568","24.0127399737174","23.9810644644586","23.7013429726933","23.3975748961326","23.3156699020422","23.2295036715297","23.1939377468775","23.1866961472044","23.1895195698916","23.2079558548639","23.2217117183282","23.2003499941168","23.1681373094171","23.1506320984817","23.3260759429902","23.3034674877708",
